parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,assessmentyear,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,taxvaluedollarcnt
11528874,,,,4.0,9.0,,4.0,4.0,,,3168.0,,,3168.0,,,6037.0,,4.0,,,,7.0,33999893.0,-118402345.0,22865.0,,,,,,0400,248.0,LAR1,60372751.011007,12447.0,3101.0,403184.0,96095.0,0.0,,,,4.0,,,1954.0,,,2016.0,,,60372751011007.0,170194.0
11476499,,,,3.0,5.0,,6.0,3.0,,,1932.0,1932.0,,,,,6037.0,,3.0,,,,7.0,33923030.0,-118419416.0,7125.0,,,,,,0100,261.0,ESR1YY,60376201.023003,55753.0,3101.0,,96103.0,0.0,,,,1.0,,,1912.0,,,2016.0,,,60376201023003.0,481544.0
13088477,1.0,,,3.0,3.0,,8.0,3.0,,,1440.0,1440.0,,,,,6037.0,,3.0,,,,2.0,34010830.0,-117882814.0,161684.0,,,,,,010C,266.0,WCR1-PCD1*,60374081.371014,14542.0,3101.0,,96525.0,0.0,,,,1.0,,,1980.0,,,2016.0,,,60374081371014.0,340107.0
14749634,,,,1.5,2.0,,,1.5,,,1208.0,1208.0,,,,,6059.0,,1.0,2.0,0.0,,,33441944.0,-117623736.0,,,,,,,34,266.0,,60590421.121052,13693.0,1286.0,,96983.0,0.0,,1.0,,,,,1981.0,,,2016.0,,,60590421121052.0,301865.0
14702181,,,,2.5,3.0,,,2.5,,,1861.0,1861.0,,,,,6059.0,,2.0,2.0,0.0,,,33900997.0,-117786073.0,,,,,,,1,266.0,,60590218.223004,21412.0,1286.0,,97078.0,0.0,,1.0,,,,,2010.0,,,2016.0,,,60590218223001.0,540823.0
10862734,1.0,,,3.0,2.0,,8.0,3.0,,,1120.0,1120.0,,,,,6037.0,,3.0,,,,2.0,34150800.0,-118453000.0,17872.0,1.0,,,,1.0,010C,266.0,LARD1.5,60371413.041001,12447.0,3101.0,27080.0,96412.0,0.0,,,,1.0,,,1988.0,,,2016.0,Y,14.0,60371413041001.0,337582.0
14603517,,,,2.0,2.0,,,2.0,,,1052.0,1052.0,,,,,6059.0,,2.0,,,,,33667397.0,-117850497.0,,,,,,,1,266.0,,60590626.102134,52650.0,1286.0,273096.0,96947.0,0.0,,,,,,,2006.0,,,2016.0,,,60590626102133.0,429000.0
12211576,,,,2.0,2.0,,,2.0,,,1710.0,,,1710.0,,,6037.0,,2.0,,,,,33952151.0,-118278099.0,5360.0,,,,,,0200,246.0,LAR1,60372402.00101,12447.0,3101.0,268496.0,95984.0,0.0,,,,2.0,,,1924.0,,,2016.0,,,60372402001010.0,189394.0
11058208,,,,2.0,3.0,,6.0,2.0,,,1153.0,1153.0,,,,,6037.0,,2.0,,,,7.0,34269366.0,-118498787.0,7572.0,,,,,,0100,261.0,LARS,60371111.002013,12447.0,3101.0,31817.0,96370.0,0.0,,,,1.0,,,1953.0,,,2016.0,,,60371111002013.0,52146.0
17075426,,,,1.5,2.0,,,1.5,,528.0,1226.0,1226.0,,,528.0,,6111.0,,1.0,2.0,0.0,,,34292482.0,-119300982.0,,,,,,,1129,266.0,,61110023.002,34543.0,2061.0,,97081.0,4.0,,1.0,,,,,1981.0,2.0,,2016.0,,,61110023002000.0,150662.0
14330409,,,,1.0,1.0,,,1.0,,,670.0,,,,,670.0,6059.0,,1.0,,,,,33545533.0,-117792926.0,9780.0,,,,,,122,261.0,,60590626.043046,52842.0,1286.0,,96969.0,3.0,,,,,,,1921.0,1.0,,2016.0,,,60590626043046.0,3055787.0
12465883,,,,2.0,2.0,,6.0,2.0,,,735.0,735.0,,,,,6037.0,,2.0,,,,2.0,33821400.0,-118187000.0,83449.0,1.0,,,,1.0,010C,266.0,LBR4N,60375720.022001,46298.0,3101.0,273109.0,96241.0,0.0,,,,1.0,,,1973.0,,,2016.0,,,60375720022001.0,170928.0
11446119,,,,2.0,3.0,,6.0,2.0,,,1222.0,1222.0,,,,,6037.0,,2.0,,,,7.0,33870856.0,-118343520.0,5323.0,,,,,,0100,261.0,TORR-LO,60376503.002012,54722.0,3101.0,274750.0,96162.0,0.0,,,,1.0,,,1952.0,,,2016.0,,,60376503002012.0,145334.0
11170932,1.0,,,3.0,2.0,,7.0,3.0,,,1936.0,1936.0,,,,,6037.0,,3.0,,,,2.0,34420623.0,-118565945.0,134837.0,1.0,,,,1.0,010C,266.0,SCCR,60379203.281003,54311.0,3101.0,48200.0,96378.0,0.0,,,,1.0,,,1999.0,,,2016.0,,,60379203281003.0,530000.0
14627982,,,,2.5,2.0,,,2.5,,,934.0,934.0,,,,,6059.0,,2.0,1.0,0.0,,,33646744.0,-117581512.0,,,,,,,34,266.0,,60590320.551001,15554.0,1286.0,,96993.0,0.0,,1.0,,,,,1986.0,,,2016.0,,,60590320551003.0,210196.0
12687353,,,,2.0,4.0,,8.0,2.0,,,2132.0,2132.0,,,,,6037.0,,2.0,,,,2.0,33776191.0,-118418231.0,8202.0,,,,,,0104,261.0,PVR1YY,60376703.281007,33311.0,3101.0,,96121.0,0.0,,,,1.0,,,1948.0,,,2016.0,,,60376703281007.0,1498479.0
11477110,,,,3.0,3.0,,8.0,3.0,,,1804.0,1804.0,,,,,6037.0,,3.0,,,,2.0,33904700.0,-118419000.0,10789.0,,,,,,010C,266.0,MNRH,60376202.011001,19177.0,3101.0,,96117.0,0.0,,,,1.0,,,1989.0,,,2016.0,,,60376202011001.0,1226708.0
11558289,1.0,,,5.0,4.0,,11.0,5.0,,,2780.0,2780.0,,,,,6037.0,,5.0,,,,2.0,34029484.0,-118420111.0,5255.0,,,,,,0100,261.0,LAR1,60372717.011005,12447.0,3101.0,117183.0,96015.0,0.0,,,,1.0,,,2013.0,,,2016.0,,,60372717011005.0,1741767.0
14052753,,,,2.0,4.0,,,2.0,,,1716.0,1716.0,,,,,6059.0,1.0,2.0,2.0,490.0,,,33677385.0,-117960363.0,6000.0,1.0,,,,1.0,122,261.0,,60590992.153003,25218.0,1286.0,,96964.0,8.0,,,,,,,1969.0,1.0,,2016.0,,,60590992153003.0,765498.0
14452340,,,,3.0,3.0,,,3.0,,,3011.0,3011.0,,,,,6059.0,,3.0,2.0,589.0,,,33463720.0,-117591457.0,5815.0,,,,,,122,261.0,,60590320.231034,13693.0,1286.0,,96983.0,0.0,,,,,,,1999.0,,,2016.0,,,60590320231034.0,595937.0
10827837,1.0,,,3.0,2.0,,8.0,3.0,,,1368.0,1368.0,,,,,6037.0,,3.0,,,,2.0,34196500.0,-118441000.0,57424.0,1.0,,,,1.0,010C,266.0,LARD1.5,60371279.101005,12447.0,3101.0,41466.0,96414.0,0.0,,,,1.0,,,1992.0,,,2016.0,,,60371279101005.0,212205.0
17210379,,,,2.0,3.0,,,2.0,,1712.0,1712.0,1712.0,,,1712.0,,6111.0,1.0,2.0,2.0,572.0,,,34222768.0,-118868041.0,9054.0,,,,,,1111,261.0,,61110063.022008,34278.0,2061.0,,96383.0,6.0,,,,,600.0,,1976.0,1.0,,2016.0,,,61110063022008.0,488076.0
14326443,,,,3.5,3.0,,,3.5,,,3557.0,3557.0,,,,,6059.0,,3.0,3.0,747.0,True,,33603569.0,-117816150.0,15005.0,1.0,,,1.0,,122,261.0,,60590626.436003,40009.0,1286.0,,96975.0,0.0,,1.0,,,,,2002.0,,,2016.0,,,60590626436003.0,2048163.0
12487883,1.0,,,2.0,4.0,,6.0,2.0,,,1765.0,1765.0,,,,,6037.0,,2.0,,,,2.0,33836477.0,-118109415.0,5329.0,,,,,,0100,261.0,LKR1YY,60375711.021002,12292.0,3101.0,,96213.0,0.0,,,,1.0,,,1950.0,,,2016.0,,,60375711021002.0,614000.0
11994514,1.0,,,5.0,7.0,,12.0,5.0,,,5350.0,5350.0,,,,,6037.0,,5.0,,,,2.0,34078362.0,-118323090.0,6249.0,1.0,,,,1.0,0100,261.0,LAC2,60371923.001007,12447.0,3101.0,274517.0,95985.0,0.0,,,,1.0,,,2000.0,,,2016.0,,,60371923001007.0,3848871.0
17192285,,,,3.0,4.0,,,3.0,,1374.0,2967.0,2967.0,,,1374.0,,6111.0,1.0,3.0,2.0,645.0,,,34188940.0,-118956695.0,5625.0,,,,,,1111,261.0,,61110058.021013,34278.0,2061.0,46736.0,96351.0,7.0,,,,,270.0,,1979.0,2.0,,2016.0,,,61110058021013.0,587247.0
12539758,,,,1.0,1.0,,6.0,1.0,,,560.0,560.0,,,,,6037.0,,1.0,,,,7.0,33788500.0,-118151000.0,33393.0,,,,,,010E,266.0,LBR4R,60375751.033,46298.0,3101.0,416315.0,96238.0,0.0,,,,1.0,,,1976.0,,,2016.0,,,60375751033000.0,215000.0
14467199,,,,3.0,3.0,,,3.0,,,3206.0,3206.0,,,,,6059.0,,3.0,2.0,665.0,,,33581408.0,-117580966.0,7000.0,,,,,,122,261.0,,60590320.462004,17597.0,1286.0,,96989.0,0.0,,,,,,,1997.0,,,2016.0,,,60590320462004.0,795780.0
12977763,,,,2.0,3.0,,4.0,2.0,,,1120.0,1120.0,,,,,6037.0,,2.0,,,,7.0,34098142.0,-117969708.0,6056.0,,,,,,0100,261.0,BPR1*,60374049.013,10241.0,3101.0,,96465.0,0.0,,,,1.0,,,1960.0,,,2016.0,,,60374049013000.0,67484.0
13095909,,,,2.0,4.0,,6.0,2.0,,,1600.0,1600.0,,,,,6037.0,,2.0,,,,2.0,34042649.0,-117923605.0,6609.0,,,,,,0100,261.0,WCR17500*,60374079.001013,14542.0,3101.0,,96525.0,0.0,,,,1.0,,,1978.0,,,2016.0,,,60374079001013.0,148024.0
12681254,,,,2.0,3.0,,6.0,2.0,,,1230.0,1230.0,,,,,6037.0,,2.0,,,,2.0,33817066.0,-118362643.0,7275.0,,,,,,0100,261.0,TORR-LO,60376512.012011,54722.0,3101.0,416967.0,96163.0,0.0,,,,1.0,,,1956.0,,,2016.0,,,60376512012011.0,734851.0
11335375,1.0,,,2.0,2.0,,6.0,2.0,,,1632.0,1632.0,,,,,6037.0,,2.0,,,,2.0,34658117.0,-118390060.0,,,,,,,0100,261.0,LCR17500*,60379012.10105,25468.0,3101.0,,97316.0,0.0,,,,1.0,,,1987.0,,,2016.0,,,60379012101050.0,148542.0
13856038,,,,5.0,5.0,,,5.0,,,3421.0,3421.0,,,,,6059.0,,5.0,2.0,480.0,,,33909375.0,-117959814.0,5130.0,,,,,,122,261.0,,60590017.071,18874.0,1286.0,,96186.0,0.0,,,,,,,1999.0,,,2016.0,,,60590017071000.0,1092949.0
13835073,,,,2.0,3.0,,,2.0,,,1888.0,1888.0,,,,,6059.0,1.0,2.0,2.0,400.0,,,33764294.0,-117882633.0,7920.0,1.0,,,,1.0,122,261.0,,60590753.022017,47568.0,1286.0,268585.0,97006.0,6.0,,,,,,,1961.0,1.0,,2016.0,,,60590753022017.0,65032.0
11730710,,,,1.0,3.0,,5.0,1.0,,,1553.0,1553.0,,,,,6037.0,,1.0,,,,7.0,34036065.0,-118297425.0,6586.0,,,,,,0100,261.0,LAR2,60372216.012001,12447.0,3101.0,757352.0,95988.0,0.0,,,,1.0,,,1906.0,,,2016.0,Y,15.0,60372216012001.0,418807.0
12931213,,,,2.0,3.0,,6.0,2.0,,,1464.0,1464.0,,,,,6037.0,,2.0,,,,7.0,34080686.0,-117891058.0,7183.0,,,,,,0100,261.0,CVR171/2,60374061.022001,24245.0,3101.0,,96474.0,0.0,,,,1.0,,,1952.0,,,2016.0,,,60374061022001.0,67877.0
14003959,,,,2.0,4.0,,,2.0,,,1755.0,1755.0,,,,,6059.0,1.0,2.0,2.0,441.0,,,33781851.0,-117995936.0,7320.0,,,,,,122,261.0,,60590881.042011,24832.0,1286.0,,97048.0,7.0,,,,,,,1958.0,1.0,,2016.0,,,60590881042011.0,250293.0
12604442,,,,2.0,3.0,,6.0,2.0,,,1290.0,1290.0,,,,,6037.0,,2.0,,,,2.0,33833604.0,-118341527.0,5760.0,,,,,,0100,261.0,TORR-LO,60376504.013006,54722.0,3101.0,416338.0,96161.0,0.0,,,,1.0,,,1956.0,,,2016.0,,,60376504013006.0,259728.0
14411966,,,,2.5,3.0,,,2.5,,,1866.0,1866.0,,,,,6059.0,,2.0,2.0,546.0,,,33520437.0,-117701503.0,4400.0,1.0,,,,1.0,122,261.0,,60590423.303,25459.0,1286.0,,96987.0,0.0,,1.0,,,,,1987.0,,,2016.0,,,60590423303000.0,611484.0
11087757,1.0,,,3.0,3.0,,8.0,3.0,,,1474.0,1474.0,,,,,6037.0,,3.0,,,,2.0,34251200.0,-118605000.0,150637.0,1.0,,,,1.0,010C,266.0,LAR3,60371132.131019,12447.0,3101.0,37835.0,96346.0,0.0,,,,1.0,,,1975.0,,,2016.0,,,60371132131019.0,157360.0
12351586,,,,1.0,2.0,,4.0,1.0,,,1123.0,1123.0,,,,,6037.0,,1.0,,,,7.0,33936062.0,-118108139.0,7413.0,,,,,,0100,261.0,DOR17500*,60375510.002004,4406.0,3101.0,,96101.0,0.0,,,,1.0,,,1950.0,,,2016.0,,,60375510002004.0,352637.0
14326174,,,,4.5,4.0,,,4.5,,,3697.0,3697.0,,,,,6059.0,,4.0,2.0,651.0,True,,33603854.0,-117812210.0,9408.0,1.0,,,1.0,,122,261.0,,60590626.432011,40009.0,1286.0,,96975.0,0.0,,1.0,,,,,1999.0,,,2016.0,,,60590626432011.0,2699279.0
11593354,1.0,,,2.0,2.0,,,2.0,,,1077.0,1077.0,,,,,6037.0,,2.0,,,,2.0,34018600.0,-118503000.0,18745.0,1.0,,,,1.0,010C,266.0,SMR3*,60377014.021011,26964.0,3101.0,,96150.0,0.0,,,,1.0,,,1964.0,,,2016.0,,,60377014021011.0,561522.0
11133859,1.0,,,3.0,4.0,,8.0,3.0,,,2433.0,2433.0,,,,,6037.0,,3.0,,,,2.0,34392057.0,-118583029.0,4411.0,,,,,,010D,269.0,LCA25*,60379203.391055,,3101.0,,96395.0,0.0,,,,1.0,,,1998.0,,,2016.0,,,60379203391055.0,297542.0
10720018,1.0,,,3.0,3.0,,7.0,3.0,,,1633.0,1633.0,,,,,6037.0,,3.0,,,,2.0,34201400.0,-118618000.0,167638.0,1.0,,,,1.0,010C,266.0,LARD3,60371343.034009,12447.0,3101.0,268588.0,96342.0,0.0,,,,1.0,,,1981.0,,,2016.0,,,60371343034009.0,365803.0
13959190,,,,1.0,3.0,,,1.0,,,1066.0,1066.0,,,,,6059.0,,1.0,2.0,600.0,,,33762171.0,-117915807.0,7800.0,,,,,,122,261.0,,60590891.023013,24832.0,1286.0,,97050.0,6.0,,,,,,,1953.0,1.0,,2016.0,,,60590891023013.0,219488.0
11668652,1.0,,,2.0,3.0,,8.0,2.0,,,1873.0,1873.0,,,,,6037.0,,2.0,,,,2.0,34050051.0,-118523195.0,6498.0,,,,,,0100,261.0,LAR1,60372625.013007,12447.0,3101.0,19810.0,96120.0,0.0,,,,1.0,,,1929.0,,,2016.0,,,60372625013007.0,2133200.0
14209002,,,,3.5,3.0,,,3.5,,,2713.0,2713.0,,,,,6059.0,,3.0,2.0,453.0,,,33852871.0,-117783545.0,6517.0,,,,,,1,261.0,,60590219.052007,16764.0,1286.0,113455.0,97026.0,0.0,,1.0,,,,,2003.0,,,2016.0,,,60590219052007.0,728000.0
12275565,,,,1.0,2.0,,4.0,1.0,,,945.0,945.0,,,,,6037.0,,1.0,,,,7.0,33892630.0,-118227290.0,5606.0,,,,,,0100,261.0,COR3*,60375425.022001,24174.0,3101.0,,96090.0,0.0,,,,1.0,,,1941.0,,,2016.0,Y,14.0,60375425022001.0,23765.0
12268392,,,,1.0,2.0,,4.0,1.0,,,1181.0,1181.0,,,,,6037.0,,1.0,,,,7.0,33920185.0,-118241184.0,9724.0,,,,,,0100,261.0,LCR1*,60375407.002022,118994.0,3101.0,,96092.0,0.0,,,,1.0,,,1938.0,,,2016.0,,,60375407002022.0,28738.0
12679743,1.0,,,2.0,1.0,,7.0,2.0,,,1430.0,1430.0,,,,,6037.0,,2.0,,,,2.0,33825300.0,-118356000.0,36105.0,,,,,,010C,266.0,TOCC-GEN,60376512.211002,54722.0,3101.0,416330.0,96163.0,0.0,,,,1.0,,,2007.0,,,2016.0,,,60376512211002.0,517940.0
10838327,,,,1.0,3.0,,6.0,1.0,,,1227.0,1227.0,,,,,6037.0,,1.0,,,,7.0,34188940.0,-118485469.0,6159.0,,,,,,0100,261.0,LAR1,60371276.051,12447.0,3101.0,41466.0,96415.0,0.0,,,,1.0,,,1950.0,,,2016.0,,,60371276051000.0,376044.0
12066933,1.0,,,1.0,1.0,,6.0,1.0,,,931.0,931.0,,,,,6037.0,,1.0,,,,2.0,34150700.0,-118250000.0,44249.0,1.0,,,,1.0,010C,266.0,GLR4*,60373020.022001,45457.0,3101.0,273257.0,96325.0,0.0,,,,1.0,,,1973.0,,,2016.0,,,60373020022001.0,319000.0
11847057,1.0,,,2.0,5.0,,8.0,2.0,,,2575.0,2575.0,,,,,6037.0,,2.0,,,,2.0,34056954.0,-118136533.0,8790.0,1.0,,,,1.0,0101,261.0,MPR1YY,60374821.013014,6021.0,3101.0,,96496.0,0.0,,,,1.0,,,1963.0,,,2016.0,Y,15.0,60374821013014.0,690369.0
14276662,,,,2.0,4.0,,,2.0,,,2191.0,2191.0,,,,,6059.0,,2.0,1.0,240.0,,,33616515.0,-117933649.0,3800.0,,,,,,122,261.0,,60590635.005021,53571.0,1286.0,,96981.0,4.0,,,,,,,1948.0,1.0,,2016.0,,,60590635005021.0,181976.0
14752059,,,,2.0,2.0,,,2.0,,,1066.0,1066.0,,,,,6059.0,,2.0,1.0,0.0,,,33568911.0,-117733700.0,,,,,,,1,266.0,,60590626.392011,37086.0,1286.0,,96974.0,0.0,,,,,,,1997.0,,,2016.0,,,60590626392012.0,356860.0
14212177,,,,3.0,4.0,,,3.0,,,2326.0,2326.0,,,,,6059.0,1.0,3.0,2.0,622.0,,,33847824.0,-117800832.0,14900.0,1.0,,,,1.0,122,261.0,,60590219.152014,16764.0,1286.0,113455.0,97026.0,8.0,,,,,,,1966.0,2.0,,2016.0,,,60590219152014.0,159235.0
14063592,,,,2.0,3.0,,,2.0,,,1009.0,1009.0,,,,,6059.0,,2.0,1.0,360.0,,,33687864.0,-117983689.0,6001.0,,,,,,122,261.0,,60590992.353004,25218.0,1286.0,,96964.0,5.0,,,,,,,1959.0,1.0,,2016.0,,,60590992353004.0,41760.0
11084639,1.0,,,3.0,4.0,,8.0,3.0,,,2193.0,2193.0,,,,,6037.0,,3.0,,,,2.0,34254204.0,-118570794.0,10968.0,1.0,,,,1.0,0101,261.0,LARE11,60371133.221016,12447.0,3101.0,37835.0,96346.0,0.0,,,,1.0,,,1976.0,,,2016.0,,,60371133221016.0,553310.0
12560724,1.0,,,1.0,1.0,,,1.0,,,750.0,750.0,,,,,6037.0,,1.0,,,,2.0,33768900.0,-118191000.0,,,,,,,010C,266.0,LBCB*,60375760.012006,46298.0,3101.0,273486.0,96236.0,0.0,,,,1.0,,,2008.0,,,2016.0,,,60375760012007.0,310000.0
13030163,,,,2.0,3.0,,4.0,2.0,,,1080.0,1080.0,,,,,6037.0,,2.0,,,,7.0,34123230.0,-117875355.0,8274.0,,,,,,0100,261.0,GDR1,60374039.013005,11626.0,3101.0,,96485.0,0.0,,,,1.0,,,1954.0,,,2016.0,,,60374039013005.0,414018.0
12481907,,,,2.0,3.0,,4.0,2.0,,,1362.0,1362.0,,,,,6037.0,,2.0,,,,7.0,33863247.0,-118133681.0,5481.0,,,,,,0100,261.0,LKR1*,60375700.031007,12292.0,3101.0,,96212.0,0.0,,,,1.0,,,1944.0,,,2016.0,,,60375700031007.0,274691.0
10868412,1.0,,,4.0,4.0,,7.0,4.0,,,2399.0,2399.0,,,,,6037.0,,4.0,,,,2.0,34135785.0,-118496831.0,23449.0,,,,,,0100,261.0,LARE15,60371397.023004,12447.0,3101.0,51906.0,96426.0,0.0,,,,1.0,,,1972.0,,,2016.0,,,60371397023004.0,636437.0
17294173,,,,2.5,4.0,,,2.5,,1450.0,3012.0,3012.0,,,1450.0,,6111.0,1.0,2.0,2.0,479.0,,,34155805.0,-118839791.0,6300.0,,,,,,1111,261.0,,61110059.062019,41673.0,2061.0,,96384.0,7.0,,1.0,,,,,1977.0,2.0,,2016.0,,,61110059062019.0,470465.0
17148921,,,,2.5,4.0,,,2.5,,905.0,2203.0,2203.0,,,905.0,,6111.0,1.0,2.0,2.0,456.0,,,34185937.0,-119196269.0,6100.0,,,,,,1111,261.0,,61110088.002002,13150.0,2061.0,,97106.0,9.0,,1.0,,,180.0,,1969.0,2.0,,2016.0,,,61110088002002.0,153560.0
12471139,,,,1.0,3.0,,4.0,1.0,,,1154.0,1154.0,,,,,6037.0,,1.0,,,,7.0,33842221.0,-118151877.0,5100.0,,,,,,0100,261.0,LKR1YY,60375713.003008,12292.0,3101.0,,96212.0,0.0,,,,1.0,,,1952.0,,,2016.0,,,60375713003008.0,486700.0
12827062,1.0,,,3.0,3.0,,8.0,3.0,,,1570.0,1570.0,,,,,6037.0,,3.0,,,,2.0,33943345.0,-117999288.0,53325.0,1.0,,,,1.0,010C,266.0,,60375034.021011,14634.0,3101.0,,96171.0,0.0,,,,1.0,,,2007.0,,,2016.0,,,60375034021011.0,435000.0
11987670,,,,4.0,6.0,,,4.0,,,4514.0,,,4514.0,,,6037.0,,4.0,,,,,34073991.0,-118343910.0,6427.0,,,,,,0200,246.0,LAR2,60372140.004004,12447.0,3101.0,274517.0,96017.0,0.0,,,,2.0,,,1931.0,,,2016.0,,,60372140004004.0,559920.0
14087228,13.0,,,2.5,2.0,,,2.5,,,1617.0,1617.0,,,,,6059.0,,2.0,2.0,450.0,,,33747368.0,-118111009.0,1890.0,,,,,,122,261.0,,60590995.122005,54352.0,1286.0,,96225.0,5.0,,1.0,,,,,1983.0,2.0,,2016.0,,,60590995122005.0,965000.0
11666107,,,,5.0,4.0,,9.0,5.0,,,2303.0,2303.0,,,,,6037.0,,5.0,,,,2.0,34047149.0,-118554580.0,16568.0,1.0,,,,1.0,0101,261.0,LARE15,60372626.043,12447.0,3101.0,19810.0,96120.0,0.0,,,,1.0,,,1955.0,,,2016.0,,,60372626043000.0,856214.0
14309033,,,,3.0,4.0,,,3.0,,,2114.0,2114.0,,,,,6059.0,,3.0,2.0,414.0,,,33663650.0,-117824133.0,5000.0,,,,,,122,261.0,,60590626.126007,52650.0,1286.0,275824.0,96947.0,6.0,,,,,,,1965.0,1.0,,2016.0,,,60590626126007.0,931981.0
12827964,,,,2.0,3.0,,6.0,2.0,,,1225.0,1225.0,,,,,6037.0,,2.0,,,,2.0,33933643.0,-117988021.0,6417.0,,,,,,0100,261.0,WHR106,60375034.01301,14634.0,3101.0,,96171.0,0.0,,,,1.0,,,1956.0,,,2016.0,,,60375034013010.0,69123.0
10941334,,,,2.0,2.0,,4.0,2.0,,,1066.0,1066.0,,,,,6037.0,,2.0,,,,7.0,34166548.0,-118326973.0,4125.0,,,,,,0100,261.0,BUR1YY,60373108.005018,396054.0,3101.0,,96438.0,0.0,,,,1.0,,,1951.0,,,2016.0,,,60373108005018.0,53795.0
13086948,1.0,,,2.0,3.0,,8.0,2.0,,,1315.0,1315.0,,,,,6037.0,,2.0,,,,2.0,34018761.0,-117903126.0,7789.0,,,,,,0100,261.0,WCPCD1*,60374081.333,14542.0,3101.0,,96525.0,0.0,,,,1.0,,,1976.0,,,2016.0,,,60374081333000.0,102284.0
11326005,1.0,,,3.0,3.0,,8.0,3.0,,,2050.0,2050.0,,,,,6037.0,,3.0,,,,2.0,34474071.0,-118183425.0,113961.0,1.0,,,,1.0,0101,261.0,LCA21*,60379108.052051,16677.0,3101.0,,97298.0,0.0,,,,1.0,,,1979.0,,,2016.0,,,60379108052051.0,448995.0
13974664,,,,2.0,3.0,,,2.0,,,1583.0,1583.0,,,,,6059.0,,2.0,2.0,448.0,,,33738325.0,-117906134.0,6175.0,,,,,,122,261.0,,60590748.031032,47568.0,1286.0,,97004.0,7.0,,,,,,,1962.0,2.0,,2016.0,,,60590748031032.0,458000.0
13096515,,,,2.0,4.0,,6.0,2.0,,,1649.0,1649.0,,,,,6037.0,,2.0,,,,2.0,34031476.0,-117926111.0,6619.0,1.0,,,,1.0,0101,261.0,LCR16000*,60374078.02102,118694.0,3101.0,,96488.0,0.0,,,,1.0,,,1961.0,,,2016.0,Y,15.0,60374078021020.0,298821.0
14316923,,,,2.0,2.0,,,2.0,,,748.0,,,,,748.0,6059.0,,2.0,,,,,33600360.0,-117874017.0,3413.0,,,,,,122,261.0,,60590627.012026,53571.0,1286.0,28119.0,96957.0,5.0,,,,,,,1958.0,1.0,,2016.0,,,60590627012026.0,109256.0
12838217,,,,1.0,3.0,,4.0,1.0,,,1006.0,1006.0,,,,,6037.0,,1.0,,,,7.0,34033801.0,-117938990.0,6642.0,1.0,,,,1.0,0101,261.0,LPR106,60374076.024003,39306.0,3101.0,,96488.0,0.0,,,,1.0,,,1954.0,,,2016.0,,,60374076024003.0,265257.0
14056104,,,,2.5,4.0,,,2.5,,,2085.0,2085.0,,,,,6059.0,1.0,2.0,2.0,483.0,True,,33682890.0,-117978928.0,6630.0,,,1.0,,,122,261.0,,60590992.462007,25218.0,1286.0,,96964.0,8.0,,1.0,,,,,1976.0,2.0,,2016.0,,,60590992462007.0,228368.0
11535220,,,,2.0,2.0,,9.0,2.0,,,783.0,783.0,,,,,6037.0,,2.0,,,,2.0,33974600.0,-118463000.0,11096.0,,,,,,010C,266.0,LAR3,60372742.023019,12447.0,3101.0,21056.0,96128.0,0.0,,,,1.0,,,1970.0,,,2016.0,Y,15.0,60372742023019.0,956000.0
11996029,1.0,,,3.0,3.0,,9.0,3.0,,,1431.0,1431.0,,,,,6037.0,,3.0,,,,2.0,34086800.0,-118348000.0,7636.0,,,,,,010C,266.0,LAR3,60371920.012008,12447.0,3101.0,276450.0,96027.0,0.0,,,,1.0,,,1990.0,,,2016.0,,,60371920012008.0,346300.0
11082292,1.0,,,3.0,4.0,,8.0,3.0,,,1574.0,1574.0,,,,,6037.0,,3.0,,,,2.0,34254300.0,-118535000.0,100639.0,1.0,,,,1.0,010C,266.0,LARD3,60371112.052003,12447.0,3101.0,33183.0,96354.0,0.0,,,,1.0,,,1973.0,,,2016.0,,,60371112052003.0,386000.0
12089635,,,,1.0,3.0,,5.0,1.0,,,1280.0,1280.0,,,,,6037.0,,1.0,,,,7.0,34138338.0,-118203081.0,6936.0,,,,,,0100,261.0,LAR1,60371814.001006,12447.0,3101.0,114808.0,96022.0,0.0,,,,1.0,,,1921.0,,,2016.0,,,60371814001006.0,667241.0
14467610,,,,2.5,3.0,,,2.5,,,1904.0,1904.0,,,,,6059.0,,2.0,2.0,508.0,,,33592274.0,-117599676.0,4950.0,1.0,,,,1.0,122,261.0,,60590320.451,17597.0,1286.0,,96989.0,0.0,,1.0,,,,,1995.0,,,2016.0,,,60590320451000.0,526544.0
