airconditioningtypeid,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedfinishedsquarefeet,garagecarcnt,garagetotalsqft,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,propertylandusetypeid,propertyzoningdesc,regionidcounty,roomcnt,unitcnt,yearbuilt,taxvaluedollarcnt,log_sqft,log_lotsize
1.0,2.0,3.0,8.0,1590.0,2.0,456.0,2.0,33879141.0,-118364530.0,7499.0,266.0,1491.0,3101.0,0.0,1.0,1987.0,710000.0,7.372118028337787,8.922658299524402
1.0,4.0,4.0,6.0,2841.0,2.0,492.0,2.0,33752852.0,-117827080.0,8190.0,261.0,580.0,1286.0,8.0,1.0,1965.0,866000.0,7.952263308657046,9.010791269515602
1.0,1.0,1.0,8.0,660.0,2.0,456.0,2.0,34041200.0,-118251000.0,7339.0,261.0,574.0,3101.0,0.0,1.0,1925.0,103000.0,6.493753839851686,8.901094121608562
1.0,3.0,4.0,6.0,1987.0,2.0,468.0,2.0,34251983.0,-119169174.0,3439.0,261.0,580.0,2061.0,6.0,1.0,2015.0,461073.0,7.59488438721652,8.143226750367445
1.0,2.0,3.0,6.0,1101.0,2.0,456.0,7.0,33870759.0,-118369844.0,4255.0,261.0,1480.0,3101.0,0.0,1.0,1957.0,605172.0,7.004881989712859,8.35608503102148
1.0,3.0,4.0,4.0,3111.0,2.0,456.0,7.0,34277934.0,-118411110.0,21804.0,246.0,585.0,3101.0,0.0,2.0,1954.0,164340.0,8.043020885298283,9.989894580276866
1.0,2.5,4.0,6.0,2317.0,2.0,419.0,2.0,34209254.0,-119173255.0,4794.0,261.0,580.0,2061.0,7.0,1.0,2005.0,494000.0,7.748460023899697,8.475328987317539
1.0,2.0,3.0,6.0,1361.0,2.0,456.0,7.0,33926773.0,-118016546.0,5710.0,261.0,896.0,3101.0,0.0,1.0,1955.0,455000.0,7.216709486709457,8.650149418664864
1.0,3.0,4.0,8.0,1844.0,2.0,456.0,2.0,34399528.0,-118471122.0,8641.0,261.0,1564.0,3101.0,0.0,1.0,1965.0,396337.0,7.520234556474628,9.064389316491878
1.0,2.0,4.0,8.0,1850.0,2.0,456.0,2.0,34132729.0,-118722708.0,8221.0,261.0,8.0,3101.0,0.0,1.0,1971.0,697857.0,7.523481312573497,9.014568767457824
1.0,1.0,3.0,6.0,1238.0,2.0,456.0,7.0,34168338.0,-118098041.0,7631.0,261.0,846.0,3101.0,0.0,1.0,1947.0,621682.0,7.122059881629142,8.940105213128122
1.0,2.0,3.0,8.0,1297.0,2.0,456.0,7.0,34252770.0,-118356074.0,20001.0,261.0,608.0,3101.0,0.0,1.0,1952.0,355651.0,7.168579897264035,9.90358754753646
1.0,3.0,5.0,7.0,2744.0,2.0,456.0,2.0,34396196.0,-118482245.0,5002.0,261.0,1564.0,3101.0,0.0,1.0,2005.0,468870.0,7.917536353943631,8.517793011488205
1.0,2.0,2.0,8.0,1025.0,2.0,456.0,2.0,34100023.0,-117827836.0,89280.0,266.0,1600.0,3101.0,0.0,1.0,1984.0,251043.0,6.933423025730715,11.399543978269255
1.0,2.0,4.0,6.0,1622.0,2.0,456.0,2.0,34692977.0,-118112138.0,11461.0,261.0,1136.0,3101.0,0.0,1.0,1965.0,163000.0,7.392031567514591,9.346792495111682
1.0,2.0,4.0,5.0,1680.0,2.0,456.0,2.0,34020132.0,-118131017.0,4626.0,246.0,1207.0,3101.0,0.0,2.0,1950.0,64573.0,7.427144133408616,8.439663988907
1.0,2.0,3.0,6.0,1189.0,2.0,456.0,7.0,34015103.0,-118124819.0,5168.0,261.0,1198.0,3101.0,0.0,1.0,1942.0,369000.0,7.081708586105575,8.550434525196039
1.0,2.0,3.0,6.0,1017.0,1.0,360.0,2.0,33657635.0,-117938198.0,7334.0,261.0,580.0,1286.0,6.0,1.0,1956.0,568540.0,6.925595197110468,8.900412690577083
1.0,3.0,4.0,8.0,2105.0,2.0,456.0,2.0,34193270.0,-118394154.0,8002.0,261.0,580.0,3101.0,0.0,1.0,1965.0,128155.0,7.652545692693921,8.987571750367046
1.0,2.0,2.0,8.0,1073.0,2.0,456.0,2.0,33985500.0,-118382000.0,30508.0,266.0,207.0,3101.0,0.0,1.0,1967.0,268904.0,6.97914527506881,10.325777001034595
1.0,3.0,2.0,6.0,1407.0,2.0,456.0,2.0,33966617.0,-118106632.0,45166.0,266.0,1429.0,3101.0,0.0,1.0,1981.0,210443.0,7.249925536717988,10.718122010680352
1.0,2.0,3.0,6.0,1380.0,2.0,456.0,2.0,34095969.0,-117874071.0,8414.0,261.0,299.0,3101.0,0.0,1.0,1955.0,164900.0,7.2305631534092925,9.037771106624906
1.0,3.0,2.0,6.0,1374.0,2.0,456.0,2.0,34092405.0,-117916569.0,80625.0,266.0,716.0,3101.0,0.0,1.0,1986.0,189648.0,7.226209010100671,11.29757645712193
1.0,2.0,1.0,7.0,1465.0,2.0,456.0,2.0,33896861.0,-118386790.0,1751.0,269.0,1214.0,3101.0,0.0,1.0,1983.0,869166.0,7.290292882446597,7.468513271496337
1.0,2.0,2.0,6.0,1200.0,2.0,456.0,2.0,34403407.0,-118467887.0,99603.0,266.0,1565.0,3101.0,0.0,1.0,1986.0,217461.0,7.0909098220799835,11.508957603408843
1.0,2.0,3.0,8.0,1392.0,2.0,456.0,2.0,34414332.0,-118489100.0,158215.0,269.0,1564.0,3101.0,0.0,1.0,1998.0,414349.0,7.239214973779806,11.97171646700186
1.0,2.0,2.0,8.0,1599.0,2.0,456.0,2.0,34141936.0,-118422915.0,5248.0,261.0,580.0,3101.0,0.0,1.0,1948.0,773812.0,7.3777589082278725,8.5657928612523
1.0,2.0,4.0,6.0,1552.0,2.0,456.0,2.0,34664828.0,-118067469.0,7033.0,261.0,1073.0,3101.0,0.0,1.0,2009.0,183181.0,7.347943823148687,8.858510813033927
1.0,2.0,3.0,6.0,1313.0,2.0,456.0,2.0,34229333.0,-118576281.0,7498.0,261.0,610.0,3101.0,0.0,1.0,1956.0,299491.0,7.1808311990445555,8.92252495730139
1.0,2.0,4.0,6.0,1778.0,2.0,409.0,2.0,33546980.0,-117753293.0,7700.0,261.0,580.0,1286.0,6.0,1.0,1965.0,92731.0,7.483806687665835,8.94910546953925
1.0,2.0,2.0,7.0,1152.0,2.0,456.0,2.0,34042987.0,-118740067.0,8240.0,261.0,688.0,3101.0,0.0,1.0,1993.0,1040233.0,7.050122520269059,9.016876974763383
1.0,2.0,4.0,6.0,1125.0,2.0,456.0,2.0,34105768.0,-117891890.0,5728.0,261.0,293.0,3101.0,0.0,1.0,1955.0,288954.0,7.026426808699636,8.653296274408579
1.0,2.0,3.0,4.0,1387.0,2.0,456.0,2.0,34302309.0,-118432963.0,7298.0,261.0,1620.0,3101.0,0.0,1.0,1950.0,213898.0,7.23561914106675,8.895492631451633
1.0,2.0,3.0,8.0,2231.0,2.0,456.0,2.0,33776969.0,-118125733.0,6507.0,261.0,657.0,3101.0,0.0,1.0,1947.0,905414.0,7.710653323501202,8.780787468338929
1.0,2.0,2.0,8.0,1161.0,2.0,456.0,2.0,33956959.0,-118135023.0,15703.0,266.0,354.0,3101.0,0.0,1.0,1973.0,235091.0,7.057897937411856,9.661670735956298
1.0,1.0,1.0,8.0,588.0,2.0,456.0,2.0,34220300.0,-118604000.0,169856.0,266.0,587.0,3101.0,0.0,1.0,1980.0,140830.0,6.3784261836515865,12.04271218557436
1.0,1.0,3.0,6.0,956.0,1.0,260.0,2.0,33815317.0,-117911259.0,7860.0,261.0,580.0,1286.0,6.0,1.0,1954.0,440000.0,6.863803391452954,8.969669103793757
1.0,2.5,3.0,6.0,2560.0,2.0,422.0,2.0,33747604.0,-117967180.0,4030.0,261.0,580.0,1286.0,0.0,1.0,2001.0,666000.0,7.848153086199526,8.301769763117166
1.0,2.0,5.0,5.0,2216.0,2.0,456.0,2.0,34002446.0,-118283889.0,6006.0,246.0,598.0,3101.0,0.0,2.0,1905.0,29770.0,7.7039102096163115,8.700680734850161
1.0,2.0,4.0,6.0,1414.0,2.0,500.0,2.0,34172822.0,-118949012.0,7655.0,261.0,580.0,2061.0,7.0,1.0,1969.0,334224.0,7.254884810077338,8.94324493313279
1.0,2.0,2.0,6.0,1536.0,2.0,456.0,2.0,34031093.0,-118314920.0,6760.0,246.0,587.0,3101.0,0.0,2.0,1921.0,253247.0,7.337587743538596,8.818926087090677
1.0,4.0,3.0,7.0,3055.0,2.0,456.0,2.0,34116121.0,-118380111.0,25785.0,261.0,606.0,3101.0,0.0,1.0,1959.0,1078684.0,8.024862150286411,10.157586987970783
1.0,3.0,4.0,7.0,2788.0,2.0,456.0,2.0,33814815.0,-118073608.0,6673.0,261.0,657.0,3101.0,0.0,1.0,1971.0,819000.0,7.933438387627489,8.80597465931132
1.0,4.0,5.0,6.0,3443.0,2.0,422.0,2.0,34219806.0,-119214085.0,7384.0,261.0,580.0,2061.0,9.0,1.0,2012.0,670064.0,8.144388865547622,8.90720619496548
1.0,1.0,2.0,4.0,1176.0,2.0,456.0,2.0,34110191.0,-118370532.0,5043.0,261.0,580.0,3101.0,0.0,1.0,1936.0,606101.0,7.0707241072602764,8.52595469708481
1.0,2.0,3.0,6.0,1395.0,2.0,418.0,2.0,34219036.0,-119200412.0,6941.0,261.0,580.0,2061.0,6.0,1.0,1969.0,460100.0,7.241366283322318,8.845345196421732
1.0,2.0,4.0,6.0,1360.0,2.0,456.0,2.0,34129518.0,-117870398.0,8778.0,261.0,445.0,3101.0,0.0,1.0,1961.0,202789.0,7.215975002651466,9.080117784926209
1.0,3.0,3.0,7.0,2272.0,2.0,456.0,2.0,34442960.0,-118479187.0,5360.0,261.0,724.0,3101.0,0.0,1.0,2003.0,457348.0,7.728855823852543,8.586905803827538
1.0,2.5,4.0,6.0,1919.0,2.0,609.0,2.0,33689239.0,-117669684.0,4848.0,261.0,580.0,1286.0,0.0,1.0,1993.0,694626.0,7.560080465021827,8.486527777105353
1.0,1.0,2.0,5.0,920.0,2.0,456.0,7.0,34144142.0,-117864941.0,7499.0,261.0,442.0,3101.0,0.0,1.0,1924.0,38056.0,6.825460036255307,8.922658299524402
1.0,1.0,2.0,4.0,920.0,2.0,456.0,7.0,33904317.0,-118356107.0,5119.0,261.0,487.0,3101.0,0.0,1.0,1948.0,344835.0,6.825460036255307,8.540909718033554
1.0,2.0,4.0,6.0,1284.0,2.0,456.0,2.0,34116185.0,-117885778.0,9854.0,261.0,94.0,3101.0,0.0,1.0,1955.0,56900.0,7.158513997329321,9.19573421958682
1.0,2.0,2.0,6.0,1374.0,2.0,456.0,7.0,34029747.0,-118367262.0,5000.0,261.0,580.0,3101.0,0.0,1.0,1947.0,141084.0,7.226209010100671,8.517393171418904
1.0,1.0,3.0,4.0,1617.0,2.0,456.0,7.0,33839709.0,-118162310.0,5475.0,261.0,1002.0,3101.0,0.0,1.0,1955.0,560000.0,7.388946097618437,8.60813018640834
1.0,2.0,3.0,8.0,1593.0,2.0,456.0,2.0,34661006.0,-118399931.0,7766.0,261.0,835.0,3101.0,0.0,1.0,1991.0,207106.0,7.374001859350161,8.957639268419648
1.0,1.0,3.0,4.0,1161.0,2.0,456.0,7.0,34108860.0,-117918137.0,8574.0,261.0,712.0,3101.0,0.0,1.0,1948.0,123758.0,7.057897937411856,9.056606272034141
1.0,2.0,2.0,8.0,1106.0,2.0,456.0,2.0,33917841.0,-118314703.0,3514.0,269.0,484.0,3101.0,0.0,1.0,1997.0,228233.0,7.009408932708637,8.164794804244766
1.0,6.0,4.0,6.0,6968.0,2.0,709.0,2.0,33600431.0,-117818800.0,12689.0,261.0,580.0,1286.0,0.0,1.0,2011.0,3465813.0,8.84922702143852,9.448569560708433
1.0,3.0,2.0,8.0,1173.0,2.0,456.0,2.0,34178500.0,-118302000.0,17254.0,266.0,181.0,3101.0,0.0,1.0,1990.0,382798.0,7.068172000388042,9.755857235532103
1.0,1.5,2.0,6.0,916.0,1.0,0.0,2.0,34186768.0,-119201091.0,2178.0,265.0,580.0,2061.0,4.0,1.0,1973.0,235000.0,6.821107472256465,7.68662133494462
1.0,2.0,3.0,6.0,1570.0,2.0,456.0,2.0,34209978.0,-118616421.0,7502.0,261.0,610.0,3101.0,0.0,1.0,1958.0,65186.0,7.359467638255621,8.923058219545728
1.0,3.0,4.0,8.0,2841.0,2.0,456.0,2.0,34137641.0,-117830115.0,10485.0,261.0,435.0,3101.0,0.0,1.0,1959.0,507358.0,7.952263308657046,9.257796313132479
1.0,3.0,4.0,7.0,2788.0,2.0,456.0,2.0,34156885.0,-118616808.0,7549.0,261.0,608.0,3101.0,0.0,1.0,1962.0,708847.0,7.933438387627489,8.92930284224307
1.0,1.0,2.0,4.0,1128.0,2.0,456.0,7.0,33982768.0,-118326762.0,5246.0,261.0,587.0,3101.0,0.0,1.0,1922.0,163556.0,7.029087564149662,8.565411763686711
1.0,1.0,3.0,4.0,1195.0,2.0,456.0,7.0,33982819.0,-118337953.0,5439.0,261.0,580.0,3101.0,0.0,1.0,1925.0,55482.0,7.086737934510577,8.601534339849989
1.0,3.0,5.0,8.0,2204.0,2.0,456.0,2.0,34030162.0,-117799527.0,11780.0,261.0,792.0,3101.0,0.0,1.0,1965.0,237859.0,7.6984827878809465,9.37424334324612
1.0,2.0,2.0,6.0,1265.0,2.0,456.0,7.0,33986873.0,-118339133.0,6209.0,261.0,580.0,3101.0,0.0,1.0,1931.0,435666.0,7.143617602704121,8.733916174927524
1.0,1.0,3.0,4.0,990.0,2.0,456.0,7.0,33873799.0,-118181727.0,6075.0,261.0,657.0,3101.0,0.0,1.0,1944.0,297089.0,6.898714534329988,8.712101863715663
1.0,2.0,1.0,10.0,1260.0,2.0,456.0,2.0,34102900.0,-118347000.0,53586.0,266.0,587.0,3101.0,0.0,1.0,1964.0,573615.0,7.13966033596492,10.88906178032853
1.0,2.0,5.0,6.0,2327.0,2.0,456.0,2.0,34094620.0,-118341540.0,8022.0,246.0,587.0,3101.0,0.0,2.0,1923.0,987769.0,7.752764808851328,8.990067695753655
1.0,2.0,2.0,6.0,1054.0,2.0,462.0,2.0,33717489.0,-117772680.0,2772.0,261.0,580.0,1286.0,5.0,1.0,1982.0,216137.0,6.961296045910167,7.927685045615778
1.0,1.0,1.0,4.0,697.0,2.0,456.0,2.0,34148400.0,-118366000.0,14898.0,266.0,587.0,3101.0,0.0,1.0,1955.0,307620.0,6.548219102762372,9.60904937558734
1.0,2.0,3.0,8.0,1565.0,2.0,456.0,2.0,34208144.0,-118467474.0,7424.0,261.0,580.0,3101.0,0.0,1.0,1956.0,423000.0,7.356279876550748,8.9126079636709
1.0,3.0,3.0,8.0,1407.0,2.0,456.0,2.0,33877400.0,-118130000.0,135112.0,266.0,126.0,3101.0,0.0,1.0,1980.0,216376.0,7.249925536717988,11.813866744337465
1.0,3.0,3.0,8.0,1806.0,2.0,456.0,2.0,34123850.0,-117713731.0,10586.0,261.0,241.0,3101.0,0.0,1.0,1978.0,397487.0,7.499423290592229,9.26738211234338
1.0,2.0,2.0,8.0,918.0,2.0,456.0,2.0,33881100.0,-118149000.0,29027.0,266.0,1288.0,3101.0,0.0,1.0,1990.0,245000.0,6.823286122355687,10.276016160398028
1.0,4.0,4.0,4.0,3080.0,2.0,456.0,2.0,34046555.0,-118347436.0,6164.0,248.0,596.0,3101.0,0.0,4.0,1950.0,664988.0,8.033009498596668,8.726643415598444
1.0,2.0,1.0,9.0,741.0,2.0,456.0,2.0,34091600.0,-118378000.0,100153.0,266.0,1839.0,3101.0,0.0,1.0,1972.0,559000.0,6.60934924316738,11.514464280386246
1.0,2.0,3.0,6.0,1095.0,2.0,0.0,24.0,33867082.0,-117781930.0,7210.0,266.0,580.0,1286.0,6.0,1.0,1977.0,401023.0,6.999422467507961,8.88336291691676
1.0,1.0,2.0,6.0,1356.0,2.0,456.0,2.0,33842628.0,-118178270.0,7489.0,261.0,657.0,3101.0,0.0,1.0,1951.0,247060.0,7.213031659834869,8.921324076511265
1.0,4.0,4.0,9.0,3568.0,2.0,456.0,2.0,34469511.0,-118561476.0,12150.0,261.0,733.0,3101.0,0.0,1.0,2004.0,783000.0,8.18004072349016,9.405166749908611
1.0,4.5,5.0,6.0,3945.0,2.0,532.0,2.0,33701914.0,-117717005.0,8973.0,261.0,580.0,1286.0,0.0,1.0,2010.0,1673773.0,8.28045768658256,9.102086786535928
1.0,2.0,3.0,8.0,2086.0,2.0,456.0,2.0,33993653.0,-117792450.0,11708.0,261.0,955.0,3101.0,0.0,1.0,1985.0,828426.0,7.643482907077201,9.368113055848724
1.0,1.0,2.0,4.0,1523.0,2.0,456.0,7.0,33845486.0,-118174466.0,5472.0,261.0,657.0,3101.0,0.0,1.0,1942.0,396334.0,7.329093736246592,8.607582191143917
1.0,3.0,2.0,8.0,1425.0,2.0,456.0,2.0,34127332.0,-117817703.0,319210.0,266.0,448.0,3101.0,0.0,1.0,1979.0,206884.0,7.262628600974241,12.673607605116901
1.0,2.0,3.0,4.0,1808.0,2.0,456.0,7.0,34094512.0,-118064196.0,9769.0,261.0,1748.0,3101.0,0.0,1.0,1946.0,704163.0,7.500529485395295,9.187071745036828
1.0,1.0,2.0,4.0,960.0,2.0,456.0,7.0,34094946.0,-118053986.0,6889.0,261.0,1748.0,3101.0,0.0,1.0,1949.0,714220.0,6.8679744089702925,8.837826364007704
1.0,2.0,3.0,6.0,2000.0,2.0,456.0,2.0,34096294.0,-118052042.0,10312.0,261.0,1742.0,3101.0,0.0,1.0,1941.0,146814.0,7.601402334583733,9.24116051431607
1.0,1.0,4.0,4.0,1060.0,2.0,456.0,7.0,33864784.0,-118347996.0,6750.0,261.0,1772.0,3101.0,0.0,1.0,1949.0,314276.0,6.966967138613983,8.81744592104187
1.0,4.0,4.0,7.0,3588.0,2.0,456.0,2.0,34642411.0,-118239114.0,23264.0,261.0,1298.0,3101.0,0.0,1.0,1990.0,363771.0,8.185628891147607,10.05470536427875
1.0,2.0,2.0,6.0,1699.0,2.0,456.0,7.0,34180395.0,-118289717.0,7517.0,261.0,465.0,3101.0,0.0,1.0,1939.0,739000.0,7.438383530044307,8.925055424124123
1.0,1.0,4.0,4.0,1519.0,2.0,456.0,7.0,33845801.0,-118107141.0,6625.0,261.0,1004.0,3101.0,0.0,1.0,1950.0,215663.0,7.326465613840322,8.798756582859841
1.0,2.0,3.0,7.0,2079.0,2.0,456.0,2.0,34216548.0,-118644864.0,9439.0,261.0,605.0,3101.0,0.0,1.0,1986.0,371456.0,7.640123172695364,9.152711259139547
1.0,2.0,3.0,6.0,2231.0,2.0,456.0,2.0,34160677.0,-117977113.0,43994.0,261.0,1229.0,3101.0,0.0,1.0,1962.0,689903.0,7.710653323501202,10.69183127007966
1.0,3.5,3.0,6.0,2834.0,2.0,405.0,2.0,33661295.0,-118001429.0,2875.0,261.0,580.0,1286.0,0.0,1.0,2006.0,1074053.0,7.949797216161852,7.964155718840937
1.0,2.0,3.0,6.0,1561.0,2.0,475.0,2.0,33661392.0,-118004136.0,2925.0,261.0,580.0,1286.0,6.0,1.0,1978.0,595708.0,7.3537223303996315,7.98139158158007
1.0,2.0,3.0,8.0,1839.0,2.0,456.0,2.0,34171249.0,-118274808.0,6634.0,261.0,465.0,3101.0,0.0,1.0,1936.0,642310.0,7.517520850603031,8.800113946766308
1.0,5.0,6.0,8.0,2458.0,2.0,456.0,7.0,34058775.0,-118332464.0,8165.0,261.0,580.0,3101.0,0.0,1.0,1922.0,386438.0,7.807510042216193,9.007734471879521
1.0,3.0,4.0,9.0,2850.0,2.0,456.0,2.0,34164335.0,-118002974.0,7210.0,261.0,1229.0,3101.0,0.0,1.0,1998.0,1215518.0,7.955425088912672,8.88336291691676
1.0,2.5,3.0,6.0,1512.0,2.0,0.0,6.0,33686834.0,-117882195.0,7210.0,266.0,580.0,1286.0,6.0,1.0,1976.0,426366.0,7.321849713788356,8.88336291691676
1.0,2.0,3.0,6.0,982.0,1.0,160.0,2.0,34260071.0,-118994447.0,8864.0,261.0,580.0,2061.0,5.0,1.0,1914.0,413692.0,6.890609120147166,9.089866218508309
1.0,2.0,3.0,6.0,1992.0,2.0,550.0,2.0,33882656.0,-117908284.0,10030.0,261.0,580.0,1286.0,6.0,1.0,1960.0,636853.0,7.597396320212795,9.213435576883485
1.0,2.0,4.0,6.0,1544.0,2.0,456.0,7.0,34148419.0,-117987103.0,7027.0,261.0,1232.0,3101.0,0.0,1.0,1937.0,297489.0,7.3427791893318455,8.857657449306988
1.0,2.0,2.0,5.0,1207.0,2.0,456.0,2.0,34005622.0,-118285168.0,4799.0,246.0,598.0,3101.0,0.0,2.0,1906.0,310000.0,7.0967213784947605,8.476371196895983
1.0,2.0,3.0,6.0,1188.0,2.0,456.0,2.0,34075171.0,-118016518.0,6005.0,261.0,390.0,3101.0,0.0,1.0,1964.0,76888.0,7.080867896690782,8.700514248543275
1.0,2.0,3.0,6.0,1255.0,2.0,484.0,2.0,34228716.0,-119058295.0,8050.0,261.0,580.0,2061.0,6.0,1.0,1962.0,360750.0,7.135687347028144,8.993551586299981
1.0,1.0,3.0,6.0,930.0,1.0,220.0,2.0,33719015.0,-117857083.0,6754.0,261.0,580.0,1286.0,5.0,1.0,1952.0,42445.0,6.836259277277067,8.818038250394299
1.0,2.0,3.0,7.0,2007.0,2.0,456.0,2.0,34107859.0,-118303045.0,3463.0,261.0,605.0,3101.0,0.0,1.0,1925.0,1547000.0,7.60489448081162,8.150179269682326
1.0,3.0,3.0,8.0,1755.0,2.0,456.0,2.0,33978481.0,-117849983.0,4789.0,261.0,945.0,3101.0,0.0,1.0,1987.0,600512.0,7.470793774195062,8.474285690404962
1.0,3.0,4.0,7.0,2265.0,2.0,456.0,2.0,34468301.0,-118200808.0,10301.0,261.0,692.0,3101.0,0.0,1.0,1990.0,503600.0,7.725771441587952,9.24009333012553
1.0,3.0,5.0,8.0,3054.0,2.0,456.0,2.0,34277850.0,-118554220.0,10498.0,261.0,605.0,3101.0,0.0,1.0,1970.0,832000.0,8.024534871605695,9.259035293514941
1.0,3.0,3.0,7.0,2691.0,2.0,456.0,2.0,34562867.0,-118176597.0,19733.0,261.0,733.0,3101.0,0.0,1.0,2008.0,335032.0,7.898039690764619,9.890098315417111
1.0,2.0,2.0,6.0,1340.0,1.0,0.0,2.0,33588355.0,-117718802.0,3519.0,266.0,580.0,1286.0,0.0,1.0,1989.0,468578.0,7.201170883281678,8.166216268592143
1.0,1.0,3.0,4.0,1028.0,2.0,456.0,7.0,34186351.0,-118356257.0,6044.0,261.0,177.0,3101.0,0.0,1.0,1944.0,420355.0,6.9363427358340495,8.706986763048892
1.0,3.0,4.0,6.0,2718.0,2.0,470.0,2.0,33612988.0,-117838745.0,4500.0,261.0,580.0,1286.0,0.0,1.0,1993.0,1578713.0,7.908019444632471,8.412054873292933
1.0,2.0,2.0,6.0,1031.0,1.0,0.0,2.0,33597347.0,-117719983.0,7771.0,266.0,580.0,1286.0,0.0,1.0,1989.0,415000.0,6.939253946041508,8.95828281049733
1.0,2.0,3.0,8.0,1189.0,2.0,456.0,2.0,33871379.0,-118111694.0,132068.0,269.0,127.0,3101.0,0.0,1.0,1972.0,249575.0,7.081708586105575,11.791079792266926
1.0,1.0,2.0,5.0,979.0,2.0,456.0,7.0,33891139.0,-118345528.0,5599.0,261.0,1033.0,3101.0,0.0,1.0,1949.0,155976.0,6.887552571664617,8.630521876723241
1.0,2.0,2.0,6.0,1119.0,2.0,456.0,2.0,33902200.0,-118345000.0,7215.0,266.0,1036.0,3101.0,0.0,1.0,1987.0,187100.0,7.02108396428914,8.88405606174246
1.0,2.0,2.0,7.0,1455.0,2.0,456.0,2.0,34189700.0,-118319000.0,92542.0,266.0,181.0,3101.0,0.0,1.0,1982.0,346888.0,7.283448228756631,11.435428680349185
1.0,3.5,4.0,6.0,3559.0,2.0,572.0,2.0,33580066.0,-117646113.0,5670.0,261.0,580.0,1286.0,0.0,1.0,1990.0,570962.0,8.177515823846075,8.643120748014027
1.0,2.0,3.0,6.0,1159.0,2.0,456.0,7.0,33897272.0,-118357039.0,6260.0,261.0,1033.0,3101.0,0.0,1.0,1957.0,323510.0,7.05617528410041,8.74209519574531
1.0,2.0,3.0,8.0,1730.0,2.0,456.0,7.0,34052693.0,-118354551.0,6040.0,261.0,580.0,3101.0,0.0,1.0,1925.0,1269061.0,7.456454555176209,8.706324840138741
1.0,2.5,2.0,6.0,1291.0,1.0,0.0,2.0,33583009.0,-117721496.0,2277.0,266.0,580.0,1286.0,0.0,1.0,1990.0,307699.0,7.163946684342547,7.731053144007127
1.0,1.0,2.0,6.0,1020.0,1.0,360.0,2.0,33732492.0,-117883471.0,6750.0,261.0,580.0,1286.0,4.0,1.0,1949.0,385350.0,6.928537818164665,8.81744592104187
1.0,2.5,2.0,6.0,1068.0,2.0,0.0,6.0,33693729.0,-117785570.0,7210.0,266.0,580.0,1286.0,4.0,1.0,1975.0,381640.0,6.974478911025045,8.88336291691676
1.0,1.5,4.0,6.0,1235.0,1.0,396.0,2.0,33724891.0,-117881321.0,6384.0,261.0,580.0,1286.0,7.0,1.0,1954.0,461000.0,7.119635638017636,8.76170676846664
1.0,2.5,4.0,6.0,1709.0,2.0,490.0,2.0,34228239.0,-119054469.0,8010.0,261.0,580.0,2061.0,6.0,1.0,1965.0,497472.0,7.444248649496705,8.988570876215118
1.0,1.5,3.0,6.0,1272.0,1.0,396.0,2.0,33742596.0,-117889028.0,7490.0,261.0,580.0,1286.0,5.0,1.0,1957.0,334417.0,7.149131598557407,8.921457578947884
1.0,1.0,2.0,5.0,1068.0,2.0,456.0,7.0,34056806.0,-117731488.0,4895.0,261.0,1392.0,3101.0,0.0,1.0,1912.0,20859.0,6.974478911025045,8.496173824192162
1.0,3.0,2.0,9.0,2396.0,2.0,456.0,2.0,33771820.0,-118110391.0,4658.0,269.0,639.0,3101.0,0.0,1.0,1984.0,413971.0,7.781973234434385,8.446556111816797
1.0,4.0,3.0,11.0,4591.0,2.0,456.0,2.0,34542549.0,-118136837.0,47568.0,261.0,900.0,3101.0,0.0,1.0,2006.0,614624.0,8.432070937999402,10.769936567553067
1.0,2.5,4.0,6.0,2442.0,2.0,605.0,2.0,33710801.0,-118015480.0,6222.0,261.0,580.0,1286.0,0.0,1.0,1996.0,171033.0,7.8009820712577405,8.736007384569218
1.0,2.0,3.0,6.0,1316.0,2.0,440.0,2.0,33684353.0,-117924626.0,6000.0,261.0,580.0,1286.0,6.0,1.0,1957.0,273642.0,7.183111701743281,8.699681400989514
1.0,3.0,3.0,8.0,1903.0,2.0,456.0,2.0,34204513.0,-118131241.0,10704.0,261.0,794.0,3101.0,0.0,1.0,1957.0,912304.0,7.55171221535131,9.278466201023782
1.0,3.0,2.0,8.0,1438.0,2.0,456.0,2.0,34250800.0,-118604000.0,168881.0,266.0,587.0,3101.0,0.0,1.0,1976.0,291259.0,7.271703706887368,12.036955525180643
1.0,2.0,4.0,4.0,1246.0,2.0,456.0,2.0,34051495.0,-117975133.0,6818.0,261.0,1055.0,3101.0,0.0,1.0,1955.0,45710.0,7.1284959456800365,8.827468112520654
1.0,2.0,5.0,6.0,1954.0,2.0,451.0,2.0,33684347.0,-117902117.0,6200.0,261.0,580.0,1286.0,8.0,1.0,1963.0,354404.0,7.578145472419466,8.732465848349879
1.0,2.5,4.0,6.0,1975.0,3.0,720.0,2.0,34274138.0,-118876578.0,13939.0,261.0,580.0,2061.0,7.0,1.0,1979.0,263450.0,7.588829878307813,9.542517684314515
1.0,1.0,1.0,4.0,632.0,2.0,456.0,7.0,33901575.0,-118406495.0,3664.0,261.0,1216.0,3101.0,0.0,1.0,1949.0,659391.0,6.450470422144176,8.206583614320753
